timestamp,name,device_name,hit_score,speed,hit_accuracy,hit_ratio,hit_factor
2024-08-26 09:06:29,0,PICO-02,0,0.0,0.0,0.0,0
2024-08-26 09:06:42,0,PICO-02,102.0,5.666499999999999,0.8784705,0.0,20.753322
2024-08-26 10:17:18,0,PICO-02,0,0.0,0.0,0.0,0
2024-08-26 10:17:25,0,PICO-02,0,0.0,0.0,0.0,0
2024-08-26 10:17:33,0,PICO-02,0,0.0,0.0,0.0,0
2024-08-26 13:44:23,0,PICO-02,125.0,5.345375,0.9738382,0.0,27.453006
2024-08-27 10:37:31,0,PICO-01,100.0,5.117375,0.9229804,0.0,25.977088000000002
2024-08-27 12:53:33,0,PICO-01,0,0.0,0.0,0.0,0
2024-08-28 11:43:25,GUEST,PICO-06,55.0,6.0825000000000005,0.9664167,0.0,12.134619
2024-08-28 11:49:42,0,PICO-02,107.0,4.502625,0.9182389,0.875,31.176931000000003
2024-08-28 16:13:05,0,PICO-02,118.0,5.695625000000001,0.9900031,0.0,25.746904
2024-08-29 09:22:05,0,PICO-02,93.0,5.277625,0.8915253,0.0,17.439617
2024-08-29 11:20:53,0,PICO-02,4.0,1.343,0.661337,1.0,2.978406
2024-08-29 11:24:10,0,PICO-02,4.0,0.637,0.1676283,1.0,6.279435
2024-09-01 16:12:12,0,PICO-02,0,0.0,0.0,0.0,0
2024-09-01 16:14:57,0,PICO-02,0,0.0,0.0,0.0,0
2024-09-01 16:15:08,0,PICO-02,0,0.0,0.0,0.0,0
2024-09-02 09:22:22,0,PICO-02,76.0,5.083125,0.8188674,0.375,26.237895899999998
2024-09-02 10:32:50,GUEST,PICO-06,39.0,5.929374999999999,0.7306033,0.0,6.4667095
2024-09-02 10:56:13,0,PICO-06,27.0,6.341125,0.705691,0.0,6.342298800000001
2024-09-02 14:22:50,0,PICO-02,0,0.0,0.0,0.0,0
2024-09-02 14:23:53,0,PICO-02,0,0.0,0.0,0.0,0
2024-09-02 15:50:08,0,PICO-02,0,0.0,0.0,0.0,0
2024-09-02 15:54:39,0,PICO-02,129.0,4.7675,0.9663742,0.875,31.358373999999998
2024-09-02 16:00:30,0,PICO-02,121.0,4.442875,0.9512865,0.0,34.598814
2024-09-02 16:07:18,0,PICO-02,139.0,4.51575,0.9651409,1.0,42.57710300000001
2024-09-03 13:48:01,0,PICO-06,109.0,5.1606250000000005,0.964697,0.875,25.344997999999997
2024-09-04 09:37:58,0,PICO-02,151.0,5.3605,0.9576206,0.0,37.037811000000005
2024-09-04 09:55:02,0,PICO-02,4.0,1.951,0.4530367,1.0,2.050231
2024-09-04 11:17:04,0,PICO-02,130.0,5.6535,0.9551872,0.0,30.139085000000005
2024-09-05 13:10:55,0,PICO-02,104.0,5.1225,0.9611051,0.0,24.937185
2024-09-08 13:47:59,0,PICO-02,112.0,5.26175,0.9507542,1.0,30.129414000000004
2024-09-10 12:43:34,0,PICO-02,106.0,5.11475,0.9658817,0.75,28.525035999999997
2024-09-10 17:24:01,0,PICO-02,84.0,4.726875000000001,0.8300569,0.625,19.973391
2024-09-11 10:04:47,0,PICO-06,60.0,6.023,0.9385145,0.0,18.04515694
2024-09-11 10:42:50,0,PICO-02,101.0,5.7993749999999995,0.9389139,0.0,26.78837
2024-09-12 11:59:45,0,PICO-02,112.0,5.55075,0.9518414,0.0,21.986774000000004
2024-09-15 11:37:30,0,PICO-02,117.0,5.3256250000000005,0.9456867,0.0,28.914136000000003
